,FNR,FPR,AUTOMATED,REJECT_TRUE,threshold_for_10_model,threshold__for_3_model
402,3.95,14.0,81.79,81.58,0.023288590604026847,0.6877181208053691
403,3.95,14.0,81.79,81.58,0.023288590604026847,0.6943624161073826
404,3.95,14.0,81.79,81.58,0.023288590604026847,0.701006711409396
405,3.95,14.0,81.79,81.58,0.023288590604026847,0.7076510067114093
406,3.95,14.0,81.79,81.58,0.023288590604026847,0.7142953020134228
407,3.95,14.0,81.79,81.58,0.023288590604026847,0.7209395973154362
408,3.95,14.0,81.79,81.58,0.023288590604026847,0.7275838926174496
409,3.95,14.0,81.79,81.58,0.023288590604026847,0.7342281879194631
410,3.95,14.0,81.79,81.58,0.023288590604026847,0.7408724832214765
411,3.95,14.0,81.79,81.58,0.023288590604026847,0.74751677852349
412,3.95,14.0,81.79,81.58,0.023288590604026847,0.7541610738255033
413,3.95,14.0,81.79,81.58,0.023288590604026847,0.7608053691275167
414,3.95,14.0,81.79,81.58,0.023288590604026847,0.7674496644295302
415,3.95,14.0,81.79,81.58,0.023288590604026847,0.7740939597315436
416,3.95,14.0,81.79,81.58,0.023288590604026847,0.7807382550335571
417,3.95,14.0,81.79,81.58,0.023288590604026847,0.7873825503355705
418,3.95,14.0,81.79,81.58,0.023288590604026847,0.7940268456375839
419,3.95,14.0,81.79,81.58,0.023288590604026847,0.8006711409395973
420,3.95,14.0,81.79,81.58,0.023288590604026847,0.8073154362416107
421,3.95,14.0,81.79,81.58,0.023288590604026847,0.8139597315436241
422,3.95,14.0,81.79,81.58,0.023288590604026847,0.8206040268456376
423,3.95,14.0,81.79,81.58,0.023288590604026847,0.827248322147651
424,3.95,14.0,81.79,81.58,0.023288590604026847,0.8338926174496644
425,3.95,14.0,81.79,81.58,0.023288590604026847,0.8405369127516779
426,3.95,14.0,81.79,81.58,0.023288590604026847,0.8471812080536912
427,3.95,14.0,81.79,81.58,0.023288590604026847,0.8538255033557047
428,3.95,14.0,81.79,81.58,0.023288590604026847,0.8604697986577181
429,3.95,14.0,81.79,81.58,0.023288590604026847,0.8671140939597315
430,3.95,14.0,81.79,81.58,0.023288590604026847,0.873758389261745
431,3.95,14.0,81.79,81.58,0.023288590604026847,0.8804026845637584
432,3.95,14.0,81.79,81.58,0.023288590604026847,0.8870469798657719
433,3.95,14.0,81.79,81.58,0.023288590604026847,0.8936912751677852
434,3.95,14.0,81.79,81.58,0.023288590604026847,0.9003355704697986
435,3.95,14.0,81.79,81.58,0.023288590604026847,0.9069798657718121
436,3.95,14.0,81.79,81.58,0.023288590604026847,0.9136241610738255
437,3.95,14.0,81.79,81.58,0.023288590604026847,0.9202684563758389
438,3.95,14.0,81.79,81.58,0.023288590604026847,0.9269127516778524
439,3.95,14.0,81.79,81.58,0.023288590604026847,0.9335570469798657
440,3.95,14.0,81.79,81.58,0.023288590604026847,0.9402013422818791
441,3.95,14.0,81.79,81.58,0.023288590604026847,0.9468456375838926
442,3.95,14.0,81.79,81.58,0.023288590604026847,0.953489932885906
443,3.95,14.0,81.79,81.58,0.023288590604026847,0.9601342281879195
444,3.95,14.0,81.79,81.58,0.023288590604026847,0.9667785234899329
445,3.95,14.0,81.79,81.58,0.023288590604026847,0.9734228187919463
446,3.95,14.0,81.79,81.58,0.023288590604026847,0.9800671140939597
447,3.95,14.0,81.79,81.58,0.023288590604026847,0.9867114093959731
448,3.95,14.0,81.79,81.58,0.023288590604026847,0.9933557046979866
449,3.95,14.0,81.79,81.58,0.023288590604026847,1.0
450,3.75,16.89,79.04,78.85,0.02993288590604027,0.01
451,4.07,15.33,80.54,80.33,0.02993288590604027,0.016644295302013425
452,4.2,14.14,81.67,81.46,0.02993288590604027,0.023288590604026847
453,4.25,13.75,82.05,81.83,0.02993288590604027,0.02993288590604027
454,4.31,13.37,82.41,82.19,0.02993288590604027,0.03657718120805369
455,4.34,13.28,82.49,82.27,0.02993288590604027,0.043221476510067115
456,4.4,13.18,82.59,82.36,0.02993288590604027,0.04986577181208054
457,4.45,13.09,82.68,82.45,0.02993288590604027,0.05651006711409396
458,4.48,13.02,82.74,82.51,0.02993288590604027,0.06315436241610738
459,4.48,13.0,82.77,82.54,0.02993288590604027,0.0697986577181208
460,4.55,12.89,82.88,82.64,0.02993288590604027,0.07644295302013422
461,4.56,12.86,82.91,82.67,0.02993288590604027,0.08308724832214764
462,4.56,12.84,82.92,82.69,0.02993288590604027,0.08973154362416107
463,4.58,12.83,82.93,82.69,0.02993288590604027,0.09637583892617449
464,4.59,12.82,82.94,82.7,0.02993288590604027,0.10302013422818791
465,4.59,12.8,82.96,82.72,0.02993288590604027,0.10966442953020133
466,4.6,12.8,82.96,82.73,0.02993288590604027,0.11630872483221476
467,4.61,12.79,82.97,82.73,0.02993288590604027,0.12295302013422818
468,4.61,12.79,82.98,82.74,0.02993288590604027,0.12959731543624162
469,4.63,12.78,82.98,82.74,0.02993288590604027,0.13624161073825503
470,4.64,12.78,82.98,82.75,0.02993288590604027,0.14288590604026846
471,4.64,12.78,82.99,82.75,0.02993288590604027,0.1495302013422819
472,4.64,12.77,82.99,82.75,0.02993288590604027,0.1561744966442953
473,4.64,12.77,82.99,82.75,0.02993288590604027,0.16281879194630872
474,4.64,12.77,82.99,82.76,0.02993288590604027,0.16946308724832215
475,4.64,12.76,83.0,82.76,0.02993288590604027,0.1761073825503356
476,4.65,12.76,83.0,82.76,0.02993288590604027,0.182751677852349
477,4.65,12.76,83.0,82.76,0.02993288590604027,0.1893959731543624
478,4.66,12.76,83.01,82.77,0.02993288590604027,0.19604026845637584
479,4.66,12.76,83.01,82.77,0.02993288590604027,0.20268456375838928
480,4.66,12.75,83.01,82.77,0.02993288590604027,0.2093288590604027
481,4.66,12.75,83.01,82.77,0.02993288590604027,0.2159731543624161
482,4.66,12.75,83.01,82.77,0.02993288590604027,0.22261744966442953
483,4.67,12.75,83.02,82.78,0.02993288590604027,0.22926174496644297
484,4.67,12.74,83.02,82.78,0.02993288590604027,0.23590604026845638
485,4.68,12.74,83.02,82.78,0.02993288590604027,0.2425503355704698
486,4.68,12.74,83.02,82.78,0.02993288590604027,0.24919463087248322
487,4.68,12.74,83.03,82.79,0.02993288590604027,0.25583892617449666
488,4.7,12.73,83.03,82.79,0.02993288590604027,0.26248322147651004
489,4.71,12.73,83.04,82.79,0.02993288590604027,0.2691275167785235
490,4.71,12.73,83.04,82.8,0.02993288590604027,0.2757718120805369
491,4.73,12.72,83.04,82.8,0.02993288590604027,0.28241610738255035
492,4.73,12.72,83.04,82.8,0.02993288590604027,0.2890604026845638
493,4.75,12.72,83.05,82.8,0.02993288590604027,0.29570469798657717
494,4.76,12.72,83.05,82.8,0.02993288590604027,0.3023489932885906
495,4.76,12.72,83.05,82.8,0.02993288590604027,0.30899328859060404
496,4.76,12.72,83.05,82.81,0.02993288590604027,0.3156375838926174
497,4.76,12.72,83.05,82.81,0.02993288590604027,0.32228187919463086
498,4.76,12.71,83.05,82.81,0.02993288590604027,0.3289261744966443
499,4.76,12.71,83.05,82.81,0.02993288590604027,0.33557046979865773
500,4.76,12.71,83.05,82.81,0.02993288590604027,0.34221476510067117
501,4.76,12.71,83.06,82.81,0.02993288590604027,0.34885906040268455
502,4.76,12.71,83.06,82.81,0.02993288590604027,0.355503355704698
503,4.76,12.71,83.06,82.81,0.02993288590604027,0.3621476510067114
504,4.79,12.71,83.06,82.81,0.02993288590604027,0.3687919463087248
505,4.79,12.71,83.06,82.81,0.02993288590604027,0.37543624161073824
506,4.79,12.71,83.06,82.81,0.02993288590604027,0.3820805369127517
507,4.79,12.71,83.06,82.81,0.02993288590604027,0.3887248322147651
508,4.79,12.71,83.06,82.81,0.02993288590604027,0.39536912751677855
509,4.79,12.71,83.06,82.82,0.02993288590604027,0.40201342281879193
510,4.79,12.71,83.06,82.82,0.02993288590604027,0.40865771812080537
511,4.79,12.71,83.06,82.82,0.02993288590604027,0.4153020134228188
512,4.79,12.7,83.06,82.82,0.02993288590604027,0.4219463087248322
513,4.79,12.7,83.06,82.82,0.02993288590604027,0.4285906040268456
514,4.79,12.7,83.06,82.82,0.02993288590604027,0.43523489932885906
515,4.79,12.7,83.06,82.82,0.02993288590604027,0.4418791946308725
516,4.79,12.7,83.06,82.82,0.02993288590604027,0.44852348993288593
517,4.79,12.7,83.06,82.82,0.02993288590604027,0.4551677852348993
518,4.79,12.7,83.06,82.82,0.02993288590604027,0.46181208053691275
519,4.79,12.7,83.06,82.82,0.02993288590604027,0.4684563758389262
520,4.79,12.7,83.06,82.82,0.02993288590604027,0.47510067114093957
521,4.79,12.7,83.06,82.82,0.02993288590604027,0.481744966442953
522,4.79,12.7,83.06,82.82,0.02993288590604027,0.48838926174496644
523,4.79,12.7,83.06,82.82,0.02993288590604027,0.4950335570469799
524,4.79,12.7,83.06,82.82,0.02993288590604027,0.5016778523489933
525,4.79,12.7,83.06,82.82,0.02993288590604027,0.5083221476510067
526,4.79,12.7,83.06,82.82,0.02993288590604027,0.5149664429530201
527,4.79,12.7,83.06,82.82,0.02993288590604027,0.5216107382550336
528,4.79,12.7,83.06,82.82,0.02993288590604027,0.528255033557047
529,4.79,12.7,83.06,82.82,0.02993288590604027,0.5348993288590604
530,4.79,12.7,83.07,82.82,0.02993288590604027,0.5415436241610738
531,4.79,12.7,83.07,82.82,0.02993288590604027,0.5481879194630872
532,4.79,12.7,83.07,82.82,0.02993288590604027,0.5548322147651007
533,4.79,12.7,83.07,82.82,0.02993288590604027,0.5614765100671141
534,4.79,12.7,83.07,82.82,0.02993288590604027,0.5681208053691276
535,4.79,12.7,83.07,82.82,0.02993288590604027,0.574765100671141
536,4.79,12.7,83.07,82.82,0.02993288590604027,0.5814093959731543
537,4.81,12.7,83.07,82.82,0.02993288590604027,0.5880536912751678
538,4.81,12.7,83.07,82.82,0.02993288590604027,0.5946979865771812
539,4.81,12.7,83.07,82.82,0.02993288590604027,0.6013422818791946
540,4.81,12.7,83.07,82.82,0.02993288590604027,0.6079865771812081
541,4.81,12.7,83.07,82.82,0.02993288590604027,0.6146308724832215
542,4.81,12.7,83.07,82.82,0.02993288590604027,0.6212751677852348
543,4.81,12.7,83.07,82.82,0.02993288590604027,0.6279194630872483
544,4.81,12.7,83.07,82.82,0.02993288590604027,0.6345637583892617
545,4.81,12.7,83.07,82.82,0.02993288590604027,0.6412080536912752
546,4.81,12.7,83.07,82.82,0.02993288590604027,0.6478523489932886
547,4.81,12.7,83.07,82.82,0.02993288590604027,0.654496644295302
548,4.81,12.7,83.07,82.82,0.02993288590604027,0.6611409395973155
549,4.81,12.7,83.07,82.82,0.02993288590604027,0.6677852348993288
550,4.81,12.7,83.07,82.82,0.02993288590604027,0.6744295302013423
551,4.81,12.7,83.07,82.82,0.02993288590604027,0.6810738255033557
552,4.81,12.7,83.07,82.82,0.02993288590604027,0.6877181208053691
553,4.81,12.7,83.07,82.82,0.02993288590604027,0.6943624161073826
554,4.81,12.7,83.07,82.82,0.02993288590604027,0.701006711409396
555,4.81,12.7,83.07,82.82,0.02993288590604027,0.7076510067114093
556,4.81,12.7,83.07,82.82,0.02993288590604027,0.7142953020134228
557,4.81,12.7,83.07,82.82,0.02993288590604027,0.7209395973154362
558,4.81,12.7,83.07,82.82,0.02993288590604027,0.7275838926174496
559,4.81,12.7,83.07,82.82,0.02993288590604027,0.7342281879194631
560,4.81,12.7,83.07,82.82,0.02993288590604027,0.7408724832214765
561,4.81,12.7,83.07,82.82,0.02993288590604027,0.74751677852349
562,4.81,12.7,83.07,82.82,0.02993288590604027,0.7541610738255033
563,4.81,12.7,83.07,82.82,0.02993288590604027,0.7608053691275167
564,4.81,12.7,83.07,82.82,0.02993288590604027,0.7674496644295302
565,4.81,12.7,83.07,82.82,0.02993288590604027,0.7740939597315436
566,4.81,12.7,83.07,82.82,0.02993288590604027,0.7807382550335571
567,4.81,12.7,83.07,82.82,0.02993288590604027,0.7873825503355705
568,4.81,12.7,83.07,82.82,0.02993288590604027,0.7940268456375839
569,4.81,12.7,83.07,82.82,0.02993288590604027,0.8006711409395973
570,4.81,12.7,83.07,82.82,0.02993288590604027,0.8073154362416107
571,4.81,12.7,83.07,82.82,0.02993288590604027,0.8139597315436241
572,4.81,12.7,83.07,82.82,0.02993288590604027,0.8206040268456376
573,4.81,12.7,83.07,82.82,0.02993288590604027,0.827248322147651
574,4.81,12.7,83.07,82.82,0.02993288590604027,0.8338926174496644
575,4.81,12.7,83.07,82.82,0.02993288590604027,0.8405369127516779
576,4.81,12.7,83.07,82.82,0.02993288590604027,0.8471812080536912
577,4.81,12.7,83.07,82.82,0.02993288590604027,0.8538255033557047
578,4.81,12.7,83.07,82.82,0.02993288590604027,0.8604697986577181
579,4.81,12.7,83.07,82.82,0.02993288590604027,0.8671140939597315
580,4.81,12.7,83.07,82.82,0.02993288590604027,0.873758389261745
581,4.81,12.7,83.07,82.82,0.02993288590604027,0.8804026845637584
582,4.81,12.7,83.07,82.82,0.02993288590604027,0.8870469798657719
583,4.81,12.7,83.07,82.82,0.02993288590604027,0.8936912751677852
584,4.81,12.7,83.07,82.82,0.02993288590604027,0.9003355704697986
585,4.81,12.7,83.07,82.82,0.02993288590604027,0.9069798657718121
586,4.81,12.7,83.07,82.82,0.02993288590604027,0.9136241610738255
587,4.81,12.7,83.07,82.82,0.02993288590604027,0.9202684563758389
588,4.81,12.7,83.07,82.82,0.02993288590604027,0.9269127516778524
589,4.81,12.7,83.07,82.82,0.02993288590604027,0.9335570469798657
590,4.81,12.7,83.07,82.82,0.02993288590604027,0.9402013422818791
591,4.81,12.7,83.07,82.82,0.02993288590604027,0.9468456375838926
592,4.81,12.7,83.07,82.82,0.02993288590604027,0.953489932885906
593,4.81,12.7,83.07,82.82,0.02993288590604027,0.9601342281879195
594,4.81,12.7,83.07,82.82,0.02993288590604027,0.9667785234899329
595,4.81,12.7,83.07,82.82,0.02993288590604027,0.9734228187919463
596,4.81,12.7,83.07,82.82,0.02993288590604027,0.9800671140939597
597,4.81,12.7,83.07,82.82,0.02993288590604027,0.9867114093959731
598,4.81,12.7,83.07,82.82,0.02993288590604027,0.9933557046979866
599,4.81,12.7,83.07,82.82,0.02993288590604027,1.0
600,4.21,16.25,79.67,79.46,0.03657718120805369,0.01
601,4.63,14.57,81.28,81.05,0.03657718120805369,0.016644295302013425
602,4.79,13.34,82.46,82.21,0.03657718120805369,0.023288590604026847
603,4.86,12.92,82.86,82.61,0.03657718120805369,0.02993288590604027
604,4.94,12.54,83.23,82.98,0.03657718120805369,0.03657718120805369
605,4.97,12.44,83.32,83.07,0.03657718120805369,0.043221476510067115
606,5.04,12.33,83.43,83.17,0.03657718120805369,0.04986577181208054
607,5.09,12.23,83.52,83.26,0.03657718120805369,0.05651006711409396
608,5.13,12.17,83.59,83.32,0.03657718120805369,0.06315436241610738
609,5.14,12.15,83.61,83.35,0.03657718120805369,0.0697986577181208
610,5.2,12.03,83.72,83.46,0.03657718120805369,0.07644295302013422
611,5.21,12.0,83.75,83.49,0.03657718120805369,0.08308724832214764
612,5.21,11.99,83.77,83.5,0.03657718120805369,0.08973154362416107
613,5.24,11.97,83.78,83.51,0.03657718120805369,0.09637583892617449
614,5.25,11.96,83.79,83.52,0.03657718120805369,0.10302013422818791
615,5.25,11.94,83.81,83.54,0.03657718120805369,0.10966442953020133
616,5.26,11.94,83.82,83.55,0.03657718120805369,0.11630872483221476
617,5.27,11.93,83.82,83.55,0.03657718120805369,0.12295302013422818
618,5.27,11.92,83.83,83.56,0.03657718120805369,0.12959731543624162
619,5.28,11.92,83.83,83.56,0.03657718120805369,0.13624161073825503
620,5.3,11.91,83.84,83.57,0.03657718120805369,0.14288590604026846
621,5.3,11.91,83.84,83.57,0.03657718120805369,0.1495302013422819
622,5.3,11.91,83.85,83.57,0.03657718120805369,0.1561744966442953
623,5.3,11.9,83.85,83.58,0.03657718120805369,0.16281879194630872
624,5.3,11.9,83.85,83.58,0.03657718120805369,0.16946308724832215
625,5.3,11.89,83.86,83.59,0.03657718120805369,0.1761073825503356
626,5.31,11.89,83.86,83.59,0.03657718120805369,0.182751677852349
627,5.31,11.89,83.86,83.59,0.03657718120805369,0.1893959731543624
628,5.33,11.89,83.87,83.59,0.03657718120805369,0.19604026845637584
629,5.33,11.88,83.87,83.6,0.03657718120805369,0.20268456375838928
630,5.33,11.88,83.87,83.6,0.03657718120805369,0.2093288590604027
631,5.33,11.88,83.87,83.6,0.03657718120805369,0.2159731543624161
632,5.33,11.88,83.88,83.6,0.03657718120805369,0.22261744966442953
633,5.34,11.87,83.88,83.61,0.03657718120805369,0.22926174496644297
634,5.35,11.87,83.88,83.61,0.03657718120805369,0.23590604026845638
635,5.36,11.87,83.89,83.61,0.03657718120805369,0.2425503355704698
636,5.36,11.86,83.89,83.61,0.03657718120805369,0.24919463087248322
637,5.36,11.86,83.89,83.62,0.03657718120805369,0.25583892617449666
638,5.38,11.86,83.9,83.62,0.03657718120805369,0.26248322147651004
639,5.39,11.85,83.9,83.62,0.03657718120805369,0.2691275167785235
640,5.39,11.85,83.9,83.63,0.03657718120805369,0.2757718120805369
641,5.4,11.85,83.91,83.63,0.03657718120805369,0.28241610738255035
642,5.41,11.85,83.91,83.63,0.03657718120805369,0.2890604026845638
643,5.45,11.84,83.92,83.64,0.03657718120805369,0.29570469798657717
644,5.46,11.84,83.92,83.64,0.03657718120805369,0.3023489932885906
645,5.47,11.84,83.92,83.64,0.03657718120805369,0.30899328859060404
646,5.47,11.84,83.92,83.64,0.03657718120805369,0.3156375838926174
647,5.47,11.84,83.92,83.64,0.03657718120805369,0.32228187919463086
648,5.47,11.84,83.92,83.64,0.03657718120805369,0.3289261744966443
649,5.47,11.83,83.92,83.64,0.03657718120805369,0.33557046979865773
650,5.47,11.83,83.92,83.64,0.03657718120805369,0.34221476510067117
651,5.47,11.83,83.93,83.64,0.03657718120805369,0.34885906040268455
652,5.47,11.83,83.93,83.65,0.03657718120805369,0.355503355704698
653,5.48,11.83,83.93,83.65,0.03657718120805369,0.3621476510067114
654,5.54,11.83,83.93,83.65,0.03657718120805369,0.3687919463087248
655,5.54,11.83,83.93,83.65,0.03657718120805369,0.37543624161073824
656,5.54,11.83,83.93,83.65,0.03657718120805369,0.3820805369127517
657,5.55,11.83,83.93,83.65,0.03657718120805369,0.3887248322147651
658,5.55,11.83,83.93,83.65,0.03657718120805369,0.39536912751677855
659,5.55,11.83,83.93,83.65,0.03657718120805369,0.40201342281879193
660,5.55,11.83,83.94,83.65,0.03657718120805369,0.40865771812080537
661,5.55,11.83,83.94,83.65,0.03657718120805369,0.4153020134228188
662,5.55,11.83,83.94,83.65,0.03657718120805369,0.4219463087248322
663,5.55,11.82,83.94,83.65,0.03657718120805369,0.4285906040268456
664,5.55,11.82,83.94,83.65,0.03657718120805369,0.43523489932885906
665,5.55,11.82,83.94,83.65,0.03657718120805369,0.4418791946308725
666,5.55,11.82,83.94,83.65,0.03657718120805369,0.44852348993288593
667,5.55,11.82,83.94,83.65,0.03657718120805369,0.4551677852348993
668,5.55,11.82,83.94,83.66,0.03657718120805369,0.46181208053691275
669,5.55,11.82,83.94,83.66,0.03657718120805369,0.4684563758389262
670,5.55,11.82,83.94,83.66,0.03657718120805369,0.47510067114093957
671,5.56,11.82,83.94,83.66,0.03657718120805369,0.481744966442953
672,5.56,11.82,83.94,83.66,0.03657718120805369,0.48838926174496644
673,5.56,11.82,83.94,83.66,0.03657718120805369,0.4950335570469799
674,5.56,11.82,83.94,83.66,0.03657718120805369,0.5016778523489933
675,5.56,11.82,83.94,83.66,0.03657718120805369,0.5083221476510067
676,5.56,11.82,83.94,83.66,0.03657718120805369,0.5149664429530201
677,5.56,11.82,83.94,83.66,0.03657718120805369,0.5216107382550336
678,5.56,11.82,83.94,83.66,0.03657718120805369,0.528255033557047
679,5.56,11.82,83.94,83.66,0.03657718120805369,0.5348993288590604
680,5.56,11.82,83.94,83.66,0.03657718120805369,0.5415436241610738
681,5.56,11.82,83.94,83.66,0.03657718120805369,0.5481879194630872
682,5.56,11.82,83.94,83.66,0.03657718120805369,0.5548322147651007
683,5.56,11.82,83.94,83.66,0.03657718120805369,0.5614765100671141
684,5.56,11.82,83.94,83.66,0.03657718120805369,0.5681208053691276
685,5.56,11.82,83.94,83.66,0.03657718120805369,0.574765100671141
686,5.56,11.82,83.94,83.66,0.03657718120805369,0.5814093959731543
687,5.58,11.82,83.95,83.66,0.03657718120805369,0.5880536912751678
688,5.58,11.82,83.95,83.66,0.03657718120805369,0.5946979865771812
689,5.58,11.82,83.95,83.66,0.03657718120805369,0.6013422818791946
690,5.58,11.82,83.95,83.66,0.03657718120805369,0.6079865771812081
691,5.58,11.82,83.95,83.66,0.03657718120805369,0.6146308724832215
692,5.58,11.82,83.95,83.66,0.03657718120805369,0.6212751677852348
693,5.58,11.82,83.95,83.66,0.03657718120805369,0.6279194630872483
694,5.58,11.82,83.95,83.66,0.03657718120805369,0.6345637583892617
695,5.58,11.82,83.95,83.66,0.03657718120805369,0.6412080536912752
696,5.58,11.82,83.95,83.66,0.03657718120805369,0.6478523489932886
697,5.58,11.82,83.95,83.66,0.03657718120805369,0.654496644295302
698,5.58,11.82,83.95,83.66,0.03657718120805369,0.6611409395973155
699,5.58,11.82,83.95,83.66,0.03657718120805369,0.6677852348993288
700,5.58,11.82,83.95,83.66,0.03657718120805369,0.6744295302013423
701,5.58,11.82,83.95,83.66,0.03657718120805369,0.6810738255033557
702,5.58,11.82,83.95,83.66,0.03657718120805369,0.6877181208053691
703,5.58,11.82,83.95,83.66,0.03657718120805369,0.6943624161073826
704,5.58,11.82,83.95,83.66,0.03657718120805369,0.701006711409396
705,5.58,11.82,83.95,83.66,0.03657718120805369,0.7076510067114093
706,5.58,11.82,83.95,83.66,0.03657718120805369,0.7142953020134228
707,5.58,11.82,83.95,83.66,0.03657718120805369,0.7209395973154362
708,5.58,11.82,83.95,83.66,0.03657718120805369,0.7275838926174496
709,5.58,11.82,83.95,83.66,0.03657718120805369,0.7342281879194631
710,5.58,11.82,83.95,83.66,0.03657718120805369,0.7408724832214765
711,5.58,11.82,83.95,83.66,0.03657718120805369,0.74751677852349
712,5.58,11.82,83.95,83.66,0.03657718120805369,0.7541610738255033
713,5.58,11.82,83.95,83.66,0.03657718120805369,0.7608053691275167
714,5.58,11.82,83.95,83.66,0.03657718120805369,0.7674496644295302
715,5.58,11.82,83.95,83.66,0.03657718120805369,0.7740939597315436
716,5.58,11.82,83.95,83.66,0.03657718120805369,0.7807382550335571
